"EnglishName","Number","Waste","Density","Energy, kJ","Energy, kcal","Protein Conversion Factor (NCF)","total-N","Protein, total","Protein, declaration","Carbohydrate best. v / Diff.","Carbohydrate available","carbohydrate, declaration","Added sugar","dietary Fiber","Fat, total","Fat Acid Conversion Factor (FCF)","Alcohol","Ash","solids","Water","Vitamin A","retinol","ß-carotene","D vitamin","D3 cholecalciferol","25-hydroxycholecalciferol","Vitamin E","alpha-tocopherol","gamma-tocopherol","delta-tocopherol","alpha-tokotrienol","Vitamin K1","Vitamin B1","(Thiamine)","(HET, hydroxyethylthiazole)","Vitamin B2, riboflavin","niacin","niacin","Vitamin B6","pantothenic acid","biotin","folate","Free folate","Vitamin B12","Vitamin C","L-ascorbic acid","L-dehydroascorbic","Chloride, Cl","Sodium, Na","Potassium, K","Calcium, Ca","Magnesium, Mg","Phosphor, P","Iron, Fe","Copper, Cu","Zinc, Zn","Iodine, I","Manganese, Mn","Chrom, Cr","Selen, Se","Molybdenum, Mo","Cobolt, Co","Nickel, Ni","Mercury, Hg","Arsen, As","Cadmium, Cd","Lead, Pb","Tin, Sn","L-lactic acid","D-lactic acid","Lactic acid, total","citric acid","Oxalic acid, total","malic acid","Acetic acid","fumaric","benzoic acid","sorbic acid","propionic acid","Organic acids, tot.","Histamine","tyramine","phenylethylamine","putrescin","cadaverine","spermine","spermidine","serotonin","fructose","galactose","glucose","Monosaccharides, total","lactose","maltose","sucrose","Disaccharides, total","raffinose","Other sugars","Sugars, in total","sorbitol","mannitol","inositol","maltitol","Sugar alcohols, total","Starch","(A) Hexoses","(B) the pentoses","(C) UronicAcids","cellulose","lignin","Crude fibers","Neutr.Det.Fibre (NDF)","C4: 0","C6: 0","C8: 0","C10: 0","C12: 0","C14: 0","C15: 0","C16: 0","C17: 0","C18: 0","C20: 0","C22: 0","C24: 0","Others met.","C14: 1 n-5","C15: 1","C16: 1 n-7","C17: 1 n-7","C18: 1 n-9","C18: 1 n-7","C20: 1 n-9","C20: 1 n-11","C22: 1 n-9","C22: 1 n-11","C 24: 1 n-9","Other mono","C18: 2 n-6","C18: 2, conj-A, undifferentiated","C18: 3, n-3","C18: 3 n-6","C18: 4, n-3","C20: 2 n-6","C20: 3 n-3","C20: 3 n-6","C20: 4, n-3","C20: 4, n-6","C20: 5, n-3","C22: 5, n-3","C22: 6, n-3","Other polyunsaturated","C16: 1 trans","C18: 1, trans n-9","C20: 1 trans","C22: 1 trans","C18: 2, trans, undifferentiated","Other fatty acids","Some saturated","Total mono-set","Some polyunsaturated","Total trans fatty acids","Fatty acids, total","Sum of n-3 fatty acids","Sum of n-6 fatty acids","cholesterol","isoleucine","leucine","lysine","methionine","cystine","phenylalanine","tyrosine","threonine","tryptophan","Valin","arginine","histidine","alanine","aspartic acid","glutamic acid","glycine","proline","Serin"
"Sunflower seeds, decorticated, dried","438","0","","2692","643","6.25","3.184","19.9","19.9","17.1","14.4","14.4","0","2.7","56.4","0.94","0","2.9","96.3","3.7","1.42","0","17","0","0","","49.5","49.5","","","","","2.1","","","0.24","6.8","6.8","0.348","","","66","","0","0","0","","","2","510","95","","540","5","","","","","2.6","56","","","356","0.3","0","46.9","5.05","","","","","","","","","","","","","","","","","","","","","0.003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.05","","3.1","","3.37","0.323","0.373","","","","","0.05","","17.6","","","0.111","","","","","27.8","","0.161","","","","","","","","","","","","","","","","","","7.21","17.8","28","0","53","0.161","27.8","0","","","","","","","","","","","","","","","","","",""
"Sauce gravad lax","439","0","","2322","555","6.25","0.256","1.6","1.6","13.1","13.1","13.1","10.3","0","56","0.9","0","1.3","72","28","35","","420","0","0","","8","8","","","","","0","","","0.02","0","0","","","","","","0","10","10","","","275","79","58","32","44","1.85","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"Snacks, extruded, cornbased","443","0","","2243","536","6.25","1.44","9","9","53.7","52.3","52.3","","1.4","32.1","0.91","0","3.1","98","2","","","","","","","","","","","","","0.096","","","0.174","1.6","1.6","0.12","0.62","8.7","48","","","","","","1303","875","263","90","33","195","0.54","0.1","0.88","12","0.21","10","2.9","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.94","0.76","5","2.05","","6.7","","1.39","0","0","0","","","","0","","7.2","0","","0","","","","","3","","0.15","","","","","","","","","","","","","2.05","","","","0","16.8","7.2","3.15","2.05","29.2","0.15","3","","","","","","","","","","","","","","","","","","",""
"Oats, rolled, enriched","444","0","","1526","365","5.83","2.227","13","13.9","68.6","57.4","56.4","0","11.2","6.5","0.94","0","2.3","90.3","9.7","0","0","0","0","0","","0.75","0.75","","","2.4","0","0.424","","","0.125","3","0.8","0.144","1.5","19","50","","0","0","0","","","4","400","329","119","622","3.77","0.2","2.89","0.5","5.8","2.5","1.1","10","","133","0.2","4.5","4.1","3.9","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","0","1.03","1.03","0","0","1.03","","","","","","","","","","","","","","","","","","","","","1.03","","0.067","0.033","","","","","","0.017","","2.34","","","","","","","","2.48","","0.134","","","","","","","","","","","","","","","","","","1.13","2.36","2.61","0","6.1","0.134","2.48","0","557","1000","579","223","379","735","423","468","180","824","891","312","690","1160","2940","757","735","757"
"Muskmelon, raw","447","30","","99","24","6.25","0.131","0.8","0.8","5.2","4.2","4.2","0","1","0.2","0.7","0","0.5","6.7","93.3","91.7","0","1100","0","0","","0.05","0.05","","","","0","0.03","","","0.03","0.667","0.6","0.055","0.23","0","30","30","0","14","14","","","16.4","171","16.8","9.2","25.4","0.27","0.04","0.1","0.32","0","0","0","16","0","7","0.2","3","1","3","","","","","","","","","","","","","","","","","","","","","0.09","1.58","","1.43","3","","","0.8","0.8","","","3.8","0","","","","0","0","","","","","","","","","","","","","","","0.032","","0.007","","","","","","","0.003","","0.016","","","","","","","","0.019","","0.029","","","","","","","0","","","","","","","","","","","0.039","0.019","0.048","0","0.106","0.029","0.019","0","","","21","3","","26","","","4","","","","","","","","",""
"Tomato, Danish, ripe, raw","451","0","","82","20","6.25","0.112","0.7","0.7","4.5","2.6","2.6","0","1.9","0.3","0.8","0","0.5","6","94","82.7","0","992","0","0","","1.1","1.1","","","","7.9","0.041","","","0.018","0.817","0.7","0.084","0.33","1.5","31","4","0","15","15","","","6.5","216","8.87","6.5","29.1","0.23","0.039","0.084","0.2","0.11","0.4","0.3","","","0.7","0.8","0.04","0.25","0.3","","","","","","","","","","0.03","","","","0.18","0.4","","","","","","0.32","1.47","","1.2","2.67","0","0","0","0","","","2.67","","","","","","0.09","0.22","0.13","0.5","0.7","0.3","","","","","","","","","","0.047","","0.008","","","","","","","0.003","","0.033","","","","","","","","0.135","","0.014","","","","","","","0","","","","","","","","","","","0.055","0.036","0.149","0","0.24","0.014","0.135","0","32","28","32","8","6","19","26","19","7","20","26","11","18","80","190","20","22","25"
"Tangerine, canned","452","44","","261","62","6.25","0.073","0.5","0.5","14.5","13.9","13.9","0","0.6","0.3","0.8","0","0.2","15.5","84.5","4.17","0","50","0","0","","0","0","","","","","0.053","","","0.044","0.467","0.4","0.042","0.125","0.8","5","5","0","19.8","19.8","","","6","78","19.8","8","17.3","0.4","0.044","0.24","0.5","0.032","0.1","0.4","0","","2.76","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","","5.7","10.8","0","","3.2","3.2","","","14","","","","","","0","","","","","","0.13","","","","","","","","","0.054","","","","","","","","","0.01","","0.078","","","","","","","","0.073","","0.024","","","","","","","","","","","","","","","","","","0.054","0.088","0.097","0","0.239","0.024","0.073","0","12","11","23","10","5","15","8","7","4","19","31","8","24","55","46","46","23","15"
"Plaice, fillet, breaded, dybfrost","454","0","","577","138","6.25","1.904","11.9","11.9","20.2","19.2","19.2","0","1","1.1","0.8","0","1.2","34.3","65.7","0","0","0","0","0","","","","","","","0","0.18","","","0.06","0.8","0.8","","","","","","","0","0","","346","220","221","27","22.4","132","0.54","0.05","0.56","14","0.29","","20","","","","1.8","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.4","0.4","0","0.9","0","0.9","0","","1.3","","","","","","","","","","","","","","","","0","0","0","0","","0.2","","0","0","0","0","","0","","0","","0.1","0","","0","0","0","0","","0.3","","0","","0","0","0","","","","0.1","0","0.1","","","","","","","0","0.2","0.1","0.5","0","0.8","0.2","0.3","72","","","","","","","","","","","","","","","","","",""
"Fruit juice, mixed, sweetened, concentrated","456","0","","741","177","6.25","0.032","0.2","0.2","43.4","43.4","43.4","41.4","0","0","0.8","0","0.2","43.8","56.2","0","0","","0","0","","0.4","0.4","","","","","0.006","","","0.015","0.2","0.2","0.02","","","3","","0","6","6","","","3","132","9","10","11","0.35","","0.05","1.3","","0.6","0.15","","","10","0.004","0.84","0.187","0.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"Apricot, dried","458","0","","1043","249","6.25","0.565","3.5","3.5","64.4","55.1","55.1","0","9.3","1.7","0.8","0","2.8","72.4","27.6","199","0","2390","0","0","","4","4","","","","","0","","","0.06","3.1","2.8","0.17","0.7","1","14","10","0","1","1","","","21","1026","67.5","41","65.7","6","0.27","0.2","3.4","0.235","80","2.2","","","120","0.2","0.5","1.2","2.6","","","","","","","","","","2.5","","","","","0","","","","","","0.06","15.6","","20.3","35.9","","","7.4","7.4","","","43.3","12.9","","","","12.9","0","","","","","","2.95","","0","0","0","0","0","0","0","0.118","0","0.017","0","0","0","","0","","0","","0.844","","","0","0","","","","0.381","","0","","0","","","","","0","0","0","0","","","","","","","","0.135","0.844","0.381","0","1.36","0","0.381","0","96","164","141","23","2","96","44","79","18","141","73","54","124","701","147","85","938","113"
"Sauce, barbeque","459","0","","623","149","6.25","0","0","0","36.3","35.8","35.8","10","0.5","0.3","0.955","0","3.1","39.7","60.3","11.6","0","139","","","","","","","","","","0.01","","","0.032","0.487","0.487","0.041","0.037","","2","","0","0.7","0.7","","","1119","208","12","12","17","0.21","0.079","0.13","","0.225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","","","","","0","","0.029","","0.014","","","","","","","0.002","","0.123","","","","","","","","0.101","","0.008","","","","","","","","","","","","","","","","","","0.043","0.125","0.109","0","0.277","0.008","0.101","0","","","","","","","","","","","","","","","","","",""
"Breakfast cereal, Müsli with added sugar","460","0","","1558","372","5.83","2.058","12","12.9","70.6","61.8","60.9","3.5","8.8","6.3","0.67","0","2.1","91","9","","","","","","","","","","","","","0.59","","","0.38","2.78","","","","","","","","","","","249","134","509","111","101","379","3.5","","2.32","0.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48","","4.04","7.52","0","0.04","3.76","3.8","0","0","11.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515","926","535","206","350","679","391","432","167","761","823","288","638","1070","2720","700","679","700"
"Breakfast cereal, Müsli, no sugar added","461","0","","1558","372","5.83","2.058","12","12.9","70.6","61.8","60.9","","8.8","6.3","0.67","0","2.1","91","9","","","","","","","","","","","","","0.59","","","0.38","2.78","","","","","","","","","","","249","134","509","111","101","379","3.5","","2.32","0.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48","","4.04","7.52","0","0.04","3.76","3.8","0","0","11.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515","926","535","206","350","679","391","432","167","761","823","288","638","1070","2720","700","679","700"
"Rye bread, fine with wheat flour, industrially produced","462","0","","950","227","5.83","1.11","6.5","6.9","49.3","44.4","44","0","4.9","1.3","0.898","0","1.8","58.8","41.2","0","0","0","0","0","","0.2","0.2","","","","","0.161","","","0.061","1.28","0.92","0.123","0.223","2.85","24.5","","0","0","0","","177","516","165","18.6","26","100","1.01","0.121","0.933","22","0.728","4.49","1.98","","","3.1","","","1.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6","","","","","","","","","","0","0","0","0","","0.19","","0.02","0","0.002","","","","","0.006","","0.285","0.021","","0.012","","","","","0.498","","0.089","","","","","","","","","","","","","0","","","","","0.212","0.324","0.587","0","1.12","0.089","0.498","0","","","","","","","","","77","","","","","","","","",""
"Lime, raw","464","16","","155","37","6.25","0.112","0.7","0.7","10.5","7.7","7.7","0","2.8","0.2","0.53","0","0.3","11.7","88.3","0.5","0","6","0","0","","","","","","","","0.03","","","0.02","0.25","0.2","0.043","0.217","","8","","0","29.1","29.1","","","2","102","33","6","18","0.6","0.065","0.11","","0.008","","","","","","","","","","","","","","4.58","","","","","","","","4.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","0","0","0","0","0","0.001","","0.02","","0.001","","","","","","","0.003","","0.016","","","0","0","","","","0.036","","0.019","","0","","","","","0","0","0","0","","","","","","","","0.022","0.019","0.055","0","0.096","0.019","0.036","0","","","13","2","","","","","3","","","","","","","","",""
"Crab apple, raw","465","8","","351","84","6.25","0.064","0.4","0.4","19.9","19.3","19.3","0","0.6","0.3","0.7","0","0.4","21.1","78.9","2","0","24","0","0","","","","","","","","0.03","","","0.02","0.167","0.1","","","","","","0","8","8","","","1","194","18","7","15","0.36","0.067","","","0.115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","","","","0.001","0.001","","0.057","","0.009","","","","","","","0.001","","0.016","","","","","","","","0.104","","0.021","","","","","","","","","","","","","","","","","","0.068","0.017","0.125","0","0.21","0.021","0.104","0","16","25","25","4","5","11","8","14","4","19","13","6","14","70","42","16","14","16"
"Elderberry, juice, concentrated, sugar not added","467","0","","129","31","6.25","0.08","0.5","0.5","6","6","6","0","0","0.5","0.8","0","0.2","7.2","92.8","0","0","","0","0","","0","0","","","","","","","","","0.2","","","","","","","0","8","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","","","","","","","","","","","","","","","","","","","","","0.03","","0.008","","","","","","","","","0.033","","","","","","","","0.179","","0.15","","","","","","","0","","","","","","","","","","","0.038","0.033","0.329","0","0.4","0.15","0.179","0","21","46","20","10","11","30","38","21","12","25","36","11","22","44","73","27","19","24"
"Cream, 13 % fat (UHT)","468","0","","607","145","6.38","0.439","2.8","2.7","4","4","4.1","0","0","13.3","0.945","0","0.6","20.7","79.3","118","113","59","0.18","0.18","","0.34","0.34","","","","0","0.036","","","0.187","0.713","0.08","0.047","0.3","1.4","12","3","0.37","0.5","0.5","","75","54.8","128","99","10","84","0.04","0.007","0.35","10.1","0.007","0.052","1.3","5","","0.179","0.1","1","0.002","0.089","","","","","0.167","","","","","","","","0.167","","","","","","","","","0","","0","0","3.74","0","0","3.74","","0","3.74","","","","","","0","0","0","0","0","0","","","0.45","0.29","0.19","0.41","0.52","1.47","","3.93","","1.34","","","","","0.19","","0.29","","2.95","","","0.15","","","","","0.28","","0.1","","","","","","","","","","","","","","","","","","8.61","3.58","0.38","0","12.6","0.1","0.28","44","162","268","250","70","22","140","119","119","38","193","97","79","92","228","558","57","272","158"
"Frog legs, frozen","469","35","","293","70","6.25","2.624","16.4","16.4","0.2","0.2","0.2","0","0","0.3","0.7","0","1.1","18","82","0","","0","","","","","","","","","0","0.14","","","0.25","1.2","1.2","1.2","","","","","","5","5","","","55","310","18","23","147","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","",""
"Pepper, hot chili, canned","470","0","","112","27","6.25","0.144","0.9","0.9","6.1","4.9","4.9","0","1.2","0.1","0.7","0","0.4","7.5","92.5","596","0","7150","0","0","","","","","","","","0.02","","","0.05","1","0.8","0.153","0.034","","10","","0","68","68","","","1173","187","7","14","17","0.5","0.101","0.17","","0.138","","","","","","","","","","","","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","","0","0.001","","0.008","","0.001","","","","","","","0","","0.005","","","","","","","","0.052","","0.002","","","","","","","","","","","","","","","","","","0.01","0.005","0.054","0","0.069","0.002","0.052","0","29","48","40","11","17","27","19","33","12","37","43","17","37","130","120","33","39","36"
"Sesame seed, decorticated","471","0","","2509","600","5.3","4.974","26.4","31.1","16.3","4.7","0","0","11.6","51","0.956","0","2.9","96.6","3.4","3.5","0","42","0","0","","5","5","","","","","0.791","","","0.247","12.4","4.52","0.79","0.05","","97","","0","0","0","","","11","468","64.8","351","739","14.6","4.08","7.75","0.2","2.46","20","24.4","","","190","0","0","0.7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96","","","0","0","0","0","0.128","","4.59","","2.16","","","","","","","0.148","","19.2","","","0.069","0","","","","22.1","","0.385","","0","","","","","0","0","0","0","","","","","","","","6.88","19.4","22.5","0","48.8","0.385","22.1","0","1290","2140","846","895","547","1540","1140","1190","473","1490","3330","696","1390","2290","4920","1890","1340","1290"
"Strawberry juice, concentrated, sugar not added","472","0","","146","35","6.25","0.08","0.5","0.5","7","7","7","0","0","0.5","0.7","0","0.2","8.2","91.8","","","","","","","","","","","","","","","","","0.3","0.2","","","","","","","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","","","","","","","","","","","","","","","","","","","","","0.036","","","","","","","","","","","0.06","","","","","","","","0.133","","0.121","","","","","","","0","","","","","","","","","","","0.036","0.06","0.254","0","0.35","0.121","0.133","","18","30","26","8","3","17","8","17","6","22","30","9","23","73","68","19","18","22"
